sensor_data,label
$$$0.3369555441384459/0.36708503038924034/0.7659027771290313/0.6921180466560958/0.3760217770207521/0.0983031105258197 $$$-0.004438660990495399/0.4627154379859319/0.6285269041241616/0.4613488282911204/-0.009805013915917262/0.01722203092961399 $$$0.9901949860840827/-0.009805013915917262/0.05493935716434624/0.48057959526657046/0.6988564116306035/0.11632114042284054 $$$0.526209621369645/0.2731532396007195/0.6471086454932796/-0.009805013915917262/0.44688790637024384/0.1523571452764942,Aggressive
$$$0.6286561199172073/0.16810553806802117/0.326626783412737/0.4884950359966871/0.772345674743991/0.37586286347285697 $$$0.26532087073653393/0.23128751507827225/0.16988542755126304/0.5937582049368656/0.6215520185725772/0.27514345798997775 $$$0.8668160737925059/0.22081363150286704/0.5789712247191656/-0.0054320976560237755/0.8675837861153751/0.347085865407314 $$$0.9945679023439762/0.9945679023439762/0.9945679023439762/0.9945679023439762/0.47075837450113023/0.008956401376747693,Aggressive
$$$0.6367790341994214/0.1762284523502352/0.334749697694951/0.4966179502789011/0.7804685890262051/0.383985777755071 $$$0.27344378501874794/0.2394104293604863/0.17800834183347708/0.6018811192190797/0.6296749328547914/0.28326637227219176 $$$0.87493898807472/0.22893654578508107/0.5870941390013797/0.0026908166261902493/0.8757067003975892/0.355208779689528 $$$1.0026908166261903/1.0026908166261903/1.0026908166261903/1.0026908166261903/0.47888128878334424/0.017079315658961716,Aggressive
$$$0.2630083991717654/0.22897504351350373/0.16757295598649452/0.591445733372097/0.6192395470078087/0.2728309864252092 $$$0.8645036022277374/0.2185011599380985/0.5766587531543971/-0.007744569220792322/0.8652713145506066/0.34477339384254546 $$$0.9922554307792076/0.9922554307792076/0.9922554307792076/0.9922554307792076/0.4684459029363617/0.006643929811979147 $$$0.7210557679064686/0.6446150047260952/0.3208909013905651/0.66432022829881/0.516064946522087/-0.007744569220792322,Aggressive
$$$0.25599767549652286/0.2219643198382612/0.160562232311252/0.5844350096968546/0.6122288233325662/0.2658202627499667 $$$0.8574928785524949/0.211490436262856/0.5696480294791546/-0.014755292896034838/0.8582605908753641/0.33776267016730294 $$$0.9852447071039652/0.9852447071039652/0.9852447071039652/0.9852447071039652/0.46143517926111915/-0.00036679386326336945 $$$0.7140450442312262/0.6376042810508528/0.31388017771532256/0.6573095046235675/0.5090542228468445/-0.014755292896034838,Aggressive
$$$0.8697804691652328/0.2237780268755938/0.5819356200918925/-0.0024677022832970087/0.870548181488102/0.35005026078004076 $$$0.997532297716703/0.997532297716703/0.997532297716703/0.997532297716703/0.473722769873857/0.011920796749474459 $$$0.726332634843964/0.6498918716635906/0.3261677683280604/0.6695970952363054/0.5213418134595824/-0.0024677022832970087 $$$0.33562848167448267/0.3863778626921474/0.7398164252352168/0.4266821018598409/0.997532297716703/0.1773883601333042,Aggressive
$$$0.8825553028210481/0.23655286053140928/0.5947104537477078/0.010307131372518447/0.8833230151439173/0.3628250944358562 $$$1.0103071313725185/1.0103071313725185/1.0103071313725185/1.0103071313725185/0.4864976035296724/0.024695630405289916 $$$0.7391074684997794/0.662666705319406/0.3389426019838758/0.6823719288921207/0.5341166471153977/0.010307131372518447 $$$0.3484033153302981/0.39915269634796285/0.7525912588910322/0.43945693551565634/1.0103071313725185/0.19016319378911967,Aggressive
$$$1.0029767592529077/1.0029767592529077/1.0029767592529077/1.0029767592529077/0.47916723141006173/0.01736525828567919 $$$0.7317770963801687/0.6553363331997953/0.33161222986426514/0.6750415567725101/0.5267862749957871/0.0029767592529077232 $$$0.34107294321068743/0.39182232422835217/0.7452608867714215/0.43212656339604566/1.0029767592529077/0.18283282166950893 $$$0.044650198411993816/0.2317345653799251/0.0029767592529077232/0.4037864751773765/0.217262473538622/0.24038681780059482,Aggressive
$$$0.9908297904331342/0.9908297904331342/0.9908297904331342/0.9908297904331342/0.4670202625902883/0.005218289465905764 $$$0.7196301275603952/0.6431893643800218/0.3194652610444917/0.6628945879527366/0.5146393061760136/-0.009170209566865706 $$$0.328925974390914/0.3796753554085787/0.733113917951648/0.4199795945762722/0.9908297904331342/0.1706858528497355 $$$0.032503229592220385/0.21958759656015167/-0.009170209566865706/0.39163950635760303/0.20511550471884857/0.2282398489808214,Aggressive
$$$0.6507260427029419/0.4717728605113431/0.6056750066845377/0.48317570048204317/0.6615535402090832/-0.0008668332563753749 $$$0.5597236430846938/0.12797145590080275/0.821027878511519/0.31828209142726227/0.884483458848869/0.22565245594021985 $$$0.24471206984870514/0.24452305213385847/-0.0008668332563753749/0.8501969629974699/0.795311489307576/0.026757429715032095 $$$0.4592817304624559/0.9991331667436246/0.9991331667436246/0.8182820827196973/-0.0008668332563753749/0.06543148470049487,Aggressive
$$$0.6569657390356306/0.4780125568440319/0.6119147030172264/0.48941539681473195/0.6677932365417719/0.005372863076313364 $$$0.5659633394173825/0.13421115223349148/0.8272675748442078/0.32452178775995105/0.8907231551815578/0.23189215227290857 $$$0.25095176618139386/0.2507627484665472/0.005372863076313364/0.8564366593301587/0.8015511856402647/0.03299712604772083 $$$0.4655214267951447/1.0053728630763132/1.0053728630763132/0.824521779052386/0.005372863076313364/0.07167118103318361,Aggressive
$$$0.5650558056647342/0.1333036184808432/0.8263600410915595/0.3236142540073027/0.8898156214289095/0.2309846185202603 $$$0.25004423242874557/0.24985521471389893/0.004465329323665083/0.8555291255775104/0.8006436518876164/0.03208959229507255 $$$0.46461389304249634/1.0044653293236652/1.0044653293236652/0.8236142452997377/0.004465329323665083/0.07076364728053533 $$$0.7000207457756474/0.5811529298971159/0.12294824359936538/0.7916993301917048/0.15096211631820944/0.3359570005069154,Aggressive
$$$0.5689168208319249/0.13716463364803377/0.8302210562587501/0.32747526917449327/0.8936766365961001/0.23484563368745087 $$$0.25390524759593613/0.25371622988108944/0.00832634449085564/0.859390140744701/0.804504667054807/0.03595060746226311 $$$0.4684749082096869/1.0083263444908555/1.0083263444908555/0.8274752604669283/0.00832634449085564/0.07462466244772589 $$$0.703881760942838/0.5850139450643065/0.12680925876655594/0.7955603453588954/0.1548231314854/0.33981801567410597,Aggressive
$$$0.23936643829113416/0.2391774205762875/-0.0062124648139463634/0.844851331439899/0.789965857750005/0.021411798157461106 $$$0.4539360989048849/0.9937875351860537/0.9937875351860537/0.8129364511621263/-0.0062124648139463634/0.06008585314292388 $$$0.689342951638036/0.5704751357595045/0.11227044946175392/0.7810215360540934/0.140284322180598/0.32527920636930396 $$$0.4199614790132378/0.7658405257177885/0.2956444234385603/0.5363407088897506/0.9237238277022846/0.40262729825158533,Aggressive
$$$0.2464089153211465/0.24621989760629984/0.0008300122160659878/0.8518938084699114/0.7970083347800174/0.028454275187473455 $$$0.46097857593489727/1.000830012216066/1.000830012216066/0.8199789281921387/0.0008300122160659878/0.06712833017293623 $$$0.6963854286680484/0.5775176127895169/0.11931292649176628/0.7880640130841058/0.14732679921061034/0.33232168339931634 $$$0.4270039560432502/0.7728830027478009/0.30268690046857266/0.543383185919763/0.9307663047322969/0.4096697752815977,Aggressive
$$$0.3729481910196788/0.3858846888398311/-0.00124313607196503/0.8292653538334795/0.4987568576796916/0.32289476670039075 $$$0.4159740136866595/0.04030690625707937/0.7357084440385736/-0.00124313607196503/0.6626912883137697/0.2953085827906107 $$$0.5136236566446034/0.09307758817990122/0.9112328089849512/0.9055365139955746/0.998756863928035/0.24703272940513382 $$$0.025779285695021675/0.998756863928035/0.52305868463488/0.998756863928035/0.5889207967153547/0.24703272940513382,Aggressive
$$$0.3752432285999356/0.3881797264200879/0.0010519015082917707/0.8315603914137364/0.5010518952599484/0.32518980428064753 $$$0.41826905126691627/0.04260194383733617/0.7380034816188304/0.0010519015082917707/0.6649863258940265/0.29760362037086746 $$$0.5159186942248603/0.09537262576015804/0.913527846565208/0.9078315515758314/1.0010519015082917/0.24932776698539064 $$$0.028074323275278472/1.0010519015082917/0.5253537222151369/1.0010519015082917/0.5912158342956115/0.24932776698539064,Aggressive
$$$0.6832774640652624/0.7473927569574986/0.8657555430370115/0.8008709711243404/0.6718821997005145/0.25378697298028213 $$$0.9918822009201912/0.9660286001503452/0.29120095366503096/0.9019945673998591/0.4518821836160291/0.1823583905320984 $$$0.5358353989364275/0.5152459222406673/0.9918822009201912/0.7727810813666641/0.41188219870952736/0.47997742659135667 $$$-0.008117799079808766/-0.008117799079808766/0.25012515217183817/-0.008117799079808766/0.3118821716479522/0.9918822009201912,Aggressive
$$$0.6895273933929846/0.7536426862852209/0.8720054723647338/0.8071209004520626/0.6781321290282368/0.2600369023080043 $$$0.9981321302479135/0.9722785294780675/0.29745088299275313/0.9082444967275813/0.4581321129437513/0.1886083198598206 $$$0.5420853282641498/0.5214958515683896/0.9981321302479135/0.7790310106943864/0.41813212803724953/0.48622735591907884 $$$-0.0018678697520865453/-0.0018678697520865453/0.25637508149956034/-0.0018678697520865453/0.31813210097567435/0.9981321302479135,Aggressive
$$$0.9920757604408573/0.9662221596710113/0.291394513185697/0.9021881269205252/0.45207574313669513/0.18255195005276442 $$$0.5360289584570936/0.5154394817613335/0.9920757604408573/0.7729746408873303/0.4120757582301934/0.4801709861120227 $$$-0.007924239559142721/-0.007924239559142721/0.2503187116925042/-0.007924239559142721/0.3120757311686182/0.9920757604408573 $$$0.5281041336084475/0.8854852217535614/0.5697924051488064/0.7954465578325582/0.9320757506834443/0.4920757559033698,Aggressive
$$$0.9849037104641818/0.9590501096943358/0.28422246320902145/0.8950160769438497/0.4449036931600196/0.17537990007608892 $$$0.5288569084804181/0.5082674317846579/0.9849037104641818/0.7658025909106547/0.40490370825351785/0.47299893613534716 $$$-0.015096289535818232/-0.015096289535818232/0.2431466617158287/-0.015096289535818232/0.30490368119194267/0.9849037104641818 $$$0.520932083631772/0.8783131717768858/0.5626203551721308/0.7882745078558827/0.9249037007067687/0.4849037059266943,Aggressive
$$$0.5356560722449095/0.5150665955491494/0.9917028742286732/0.7726017546751461/0.41170287201800926/0.47979809989983857 $$$-0.00829712577132683/-0.00829712577132683/0.2499458254803201/-0.00829712577132683/0.3117028449564341/0.9917028742286732 $$$0.5277312473962634/0.8851123355413772/0.5694195189366222/0.7950736716203741/0.9317028644712602/0.4917028696911857 $$$0.14081741325127003/0.6505109395530639/0.10835671700425509/0.49732085560626643/-0.00829712577132683/0.2178933550646722,Aggressive
$$$0.542679067078571/0.5220895903828109/0.9987258690623346/0.7796247495088077/0.4187258668516708/0.4868210947335001 $$$-0.0012741309376653014/-0.0012741309376653014/0.2569688203139816/-0.0012741309376653014/0.3187258397900956/0.9987258690623346 $$$0.534754242229925/0.8921353303750388/0.5764425137702838/0.8020966664540357/0.9387258593049217/0.4987258645248472 $$$0.14784040808493157/0.6575339343867255/0.11537971183791662/0.504343850439928/-0.0012741309376653014/0.22491634989833373,Aggressive
$$$-0.0025214850040828777/-0.0025214850040828777/0.25572146624756403/-0.0025214850040828777/0.31747848572367804/0.9974785149959171 $$$0.5335068881635073/0.8908879763086212/0.5751951597038661/0.800849312387618/0.9374785052385041/0.49747851045842967 $$$0.14659305401851397/0.6562865803203078/0.11413235777149904/0.5030964963735104/-0.0025214850040828777/0.22366899583191613 $$$0.6104264605575647/0.730634505004033/0.26111241925590833/0.7727594226299418/0.9974785149959171/-0.0025214850040828777,Aggressive
$$$-0.004294536290215725/-0.004294536290215725/0.25394841496143117/-0.004294536290215725/0.3157054344375452/0.9957054637097844 $$$0.5317338368773745/0.8891149250224883/0.5734221084177333/0.7990762611014852/0.9357054539523713/0.49570545917229686 $$$0.14482000273238113/0.654513529034175/0.1123593064853662/0.5013234450873776/-0.004294536290215725/0.2218959445457833 $$$0.6086534092714319/0.7288614537179002/0.25933936796977547/0.770986371343809/0.9957054637097844/-0.004294536290215725,Aggressive
$$$0.8786132165397901/0.7358466279086107/0.7659550104317938/0.6082044247806032/0.6571160763842067/0.20845294657540703 $$$0.0025706299027297846/0.5251557313442996/0.35255768380166386/0.805387524657519/0.9662069970670837/0.4731588783853926 $$$0.90710161480436/1.0025706299027297/0.8699115277148387/0.8898945820329982/0.8025706215867529/0.0025706299027297846 $$$0.039627585107964595/0.0025706299027297846/0.6064765764784861/0.0025706299027297846/0.820752438004576/0.17904120626833325,Aggressive
$$$0.8725276499559912/0.7297610613248118/0.7598694438479949/0.6021188581968043/0.6510305098004078/0.20236737999160817 $$$-0.0035149366810690785/0.5190701647605007/0.34647211721786497/0.7993019580737201/0.9601214304832848/0.4670733118015937 $$$0.9010160482205611/0.9964850633189309/0.8638259611310398/0.8838090154491993/0.796485055002954/-0.0035149366810690785 $$$0.03354201852416573/-0.0035149366810690785/0.6003910098946872/-0.0035149366810690785/0.8146668714207771/0.1729556396845344,Aggressive
$$$0.008592482842559564/0.5311775842841293/0.3585795367414937/0.8114093775973487/0.9722288500069134/0.47918073132522243 $$$0.9131234677441897/1.0085924828425596/0.8759333806546684/0.8959164349728279/0.8085924745265826/0.008592482842559564 $$$0.04564943804779437/0.008592482842559564/0.6124984294183158/0.008592482842559564/0.8267742909444057/0.18506305920816302 $$$0.9726387551374631/0.7507261140613812/0.7841461983735655/1.0085924828425596/0.7176833924374673/0.0968277486048345,Aggressive
$$$-0.008830868360556758/0.513754233081013/0.34115618553837734/0.7939860263942323/0.9548054988037971/0.4617573801221061 $$$0.8957001165410734/0.9911691316394432/0.8585100294515521/0.8784930837697116/0.7911691233234662/-0.008830868360556758 $$$0.028226086844678054/-0.008830868360556758/0.5950750782151994/-0.008830868360556758/0.8093509397412894/0.1676397080050467 $$$0.9552154039343468/0.7333027628582649/0.7667228471704491/0.9911691316394432/0.7002600412343509/0.07940439740171816,Aggressive
$$$0.9063114850962646/1.0017805001946343/0.8691213980067433/0.8891044523249028/0.8017804918786574/0.0017805001946343355 $$$0.038837455399869145/0.0017805001946343355/0.6056864467703906/0.0017805001946343355/0.8199623082964805/0.17825107656023778 $$$0.965826772489538/0.7439141314134561/0.7773342157256403/1.0017805001946343/0.7108714097895421/0.09001576595690927 $$$0.16651267452959656/0.7266149422359246/0.27366345665258107/0.17079457199923181/0.11087142642149597/0.17825107656023778,Aggressive
$$$0.9052588607088983/1.0007278758072682/0.868068773619377/0.8880518279375365/0.8007278674912911/0.0007278758072680903 $$$0.0377848310125029/0.0007278758072680903/0.6046338223830243/0.0007278758072680903/0.8189096839091142/0.17719845217287153 $$$0.9647741481021717/0.7428615070260898/0.776281591338274/1.0007278758072682/0.7098187854021758/0.08896314156954303 $$$0.1654600501422303/0.7255623178485583/0.2726108322652148/0.16974194761186556/0.10981880203412973/0.17719845217287153,Aggressive
$$$0.031214477028080716/-0.005842478177154096/0.5980634683986021/-0.005842478177154096/0.812339329924692/0.17062809818844935 $$$0.9582037941177495/0.7362911530416676/0.7697112373538518/0.9941575218228459/0.7032484314177536/0.08239278758512084 $$$0.15888969615780812/0.7189919638641361/0.26604047828079264/0.16317159362744338/0.10324844804970754/0.17062809818844935 $$$0.16529665381297765/0.43285955740302573/0.3969403941311357/0.5716222913125486/0.5396120420774612/0.28827514909885166,Aggressive
$$$0.031483625043862457/-0.005573330161372357/0.5983326164143838/-0.005573330161372357/0.8126084779404738/0.17089724620423108 $$$0.9584729421335312/0.7365603010574493/0.7699803853696335/0.9944266698386276/0.7035175794335353/0.08266193560090257 $$$0.15915884417358986/0.7192611118799178/0.2663096262965744/0.1634407416432251/0.10351759606548927/0.17089724620423108 $$$0.16556580182875938/0.4331287054188075/0.39720954214691745/0.5718914393283303/0.5398811900932429/0.2885442971146334,Aggressive
