sensor_data,label
$$$0.10785344939119697/0.5154335571941225/0.45481953994910146/0.7820091221621784/0.403412636611761/0.6851463888081573 $$$1.0086757939785909/0.38341275877902753/0.7386790437780991/0.7286757744637651/0.7718336924107827/0.7145581396660675 $$$0.24376000084936858/0.6306281373920912/0.5599204147741627/0.8220091075260592/0.5876231544810365/0.8910287008648446 $$$0.27824480909262317/0.3375924045006716/0.6065698889531078/0.6753424470932952/0.403412636611761/0.3322051991490242,Normal
$$$1.0/0.3747369648004368/0.7300032497995084/0.7199999804851743/0.763157898432192/0.7058823456874768 $$$0.2350842068707778/0.6219523434135005/0.5512446207955719/0.8133333135474684/0.5789473605024458/0.8823529068862539 $$$0.2695690151140324/0.3289166105220808/0.5978940949745171/0.6666666531147044/0.39473684263317027/0.32352940517043344 $$$0.5456045585826178/0.027069780999999307/1.0/0.6533333212720869/0.9342105228843932/0.6176470398649961,Normal
$$$0.9919569956547626/0.3666939604551993/0.721960245454271/0.7119569761399369/0.7551148940869545/0.6978393413422393 $$$0.22704120252554033/0.6139093390682631/0.5432016164503345/0.805290309202231/0.5709043561572084/0.8743099025410165 $$$0.26152601076879495/0.32087360617684335/0.5898510906292797/0.658623648769467/0.3866938382879328/0.31548640082519597 $$$0.5375615542373804/0.019026776654761837/0.9919569956547626/0.6452903169268495/0.9261675185391558/0.6096040355197587,Normal
$$$0.2350842068707778/0.6219523434135005/0.5512446207955719/0.8133333135474684/0.5789473605024458/0.8823529068862539 $$$0.2695690151140324/0.3289166105220808/0.5978940949745171/0.6666666531147044/0.39473684263317027/0.32352940517043344 $$$0.5456045585826178/0.027069780999999307/1.0/0.6533333212720869/0.9342105228843932/0.6176470398649961 $$$0.4827280041084172/0.363847055716571/0.5817040655690731/0.7066666588065286/0.6578947410653623/0.9117647137954799,Normal
$$$0.2289133435341493/0.615781480076872/0.5450737574589434/0.8071624502108399/0.5727764971658172/0.8761820435496254 $$$0.26339815177740394/0.32274574718545235/0.5917232316378885/0.6604957897780759/0.3885659792965418/0.31735854183380496 $$$0.5394336952459893/0.02089891766337082/0.9938291366633715/0.6471624579354583/0.9280396595477647/0.6114761765283676 $$$0.47655714077178873/0.3576761923799425/0.5755332022324445/0.7004957954699/0.6517238777287337/0.9055938504588513,Normal
$$$0.2695690151140324/0.3289166105220808/0.5978940949745171/0.6666666531147044/0.39473684263317027/0.32352940517043344 $$$0.5456045585826178/0.027069780999999307/1.0/0.6533333212720869/0.9342105228843932/0.6176470398649961 $$$0.4827280041084172/0.363847055716571/0.5817040655690731/0.7066666588065286/0.6578947410653623/0.9117647137954799 $$$0.26299114632767734/0.1931261810028886/0.5575428545470111/0.2666666571802931/0.7499999874622059/0.6176470398649961,Normal
$$$0.2730789278872297/0.3324265232952781/0.6014040077477144/0.6701765658879018/0.39824675540636756/0.3270393179436307 $$$0.5491144713558151/0.03057969377319661/1.0035099127731972/0.6568432340452842/0.9377204356575906/0.6211569526381935 $$$0.4862379168816145/0.3673569684897683/0.5852139783422704/0.7101765715797259/0.6614046538385596/0.9152746265686772 $$$0.2665010591008746/0.1966360937760859/0.5610527673202085/0.2701765699534904/0.7535099002354032/0.6211569526381935,Normal
$$$0.5456045585826178/0.027069780999999307/1.0/0.6533333212720869/0.9342105228843932/0.6176470398649961 $$$0.4827280041084172/0.363847055716571/0.5817040655690731/0.7066666588065286/0.6578947410653623/0.9117647137954799 $$$0.26299114632767734/0.1931261810028886/0.5575428545470111/0.2666666571802931/0.7499999874622059/0.6176470398649961 $$$0.440818424356585/0.4137376046953464/0.7178654233562741/0.9466666319736433/0.5394736802512229/1.0,Normal
$$$0.5481785164433414/0.029643738860722822/1.0025739578607236/0.6559072791328104/0.9367844807451168/0.6202209977257197 $$$0.4853019619691407/0.3664210135772945/0.5842780234297966/0.7092406166672521/0.6604686989260858/0.9143386716562034 $$$0.26556510418840085/0.1957001388636121/0.5601168124077347/0.2692406150410166/0.7525739453229294/0.6202209977257197 $$$0.44339238221730853/0.4163115625560699/0.7204393812169977/0.9492405898343669/0.5420476381119465/1.0025739578607236,Normal
$$$0.4827280041084172/0.363847055716571/0.5817040655690731/0.7066666588065286/0.6578947410653623/0.9117647137954799 $$$0.26299114632767734/0.1931261810028886/0.5575428545470111/0.2666666571802931/0.7499999874622059/0.6176470398649961 $$$0.440818424356585/0.4137376046953464/0.7178654233562741/0.9466666319736433/0.5394736802512229/1.0 $$$0.09977798666795744/0.3143441443283117/0.4539249191481332/0.0/0.3684210557990217/0.6470587935254721,Normal
$$$0.4900076825038302/0.371126734111984/0.588983743964486/0.7139463372019416/0.6651744194607753/0.9190443921908928 $$$0.27027082472309033/0.20040585939830155/0.5648225329424241/0.2739463355757061/0.7572796658576189/0.6249267182604091 $$$0.448098102751998/0.42101728309075936/0.7251451017516871/0.9539463103690563/0.5467533586466359/1.007279678395413 $$$0.1070576650633704/0.3216238227237247/0.4612045975435462/0.007279678395412969/0.37570073419443467/0.6543384719208851,Normal
$$$0.26299114632767734/0.1931261810028886/0.5575428545470111/0.2666666571802931/0.7499999874622059/0.6176470398649961 $$$0.440818424356585/0.4137376046953464/0.7178654233562741/0.9466666319736433/0.5394736802512229/1.0 $$$0.09977798666795744/0.3143441443283117/0.4539249191481332/0.0/0.3684210557990217/0.6470587935254721 $$$0.719762680712212/0.2928434773155424/0.7781749754954634/0.29333332086552805/0.618421050783904/0.5588235325440442,Normal
$$$0.2726947801915851/0.20282981486679633/0.5672464884109188/0.27637029104420086/0.7597036213261136/0.6273506737289039 $$$0.4505220582204928/0.42344123855925414/0.7275690572201818/0.956370265837551/0.5491773141151306/1.0097036338639078 $$$0.10948162053186518/0.32404777819221947/0.463628553012041/0.009703633863907745/0.37812468966292945/0.6567624273893798 $$$0.7294663145761198/0.30254711117945016/0.7878786093593712/0.3030369547294358/0.6281246846478117/0.5685271664079519,Normal
$$$0.440818424356585/0.4137376046953464/0.7178654233562741/0.9466666319736433/0.5394736802512229/1.0 $$$0.09977798666795744/0.3143441443283117/0.4539249191481332/0.0/0.3684210557990217/0.6470587935254721 $$$0.719762680712212/0.2928434773155424/0.7781749754954634/0.29333332086552805/0.618421050783904/0.5588235325440442 $$$0.1641152854475149/0.3337077383153379/0.8015822679756719/0.5066666506753512/1.0/0.17647057240904027,Normal
$$$0.4370666102809701/0.40998579061973145/0.7141136092806591/0.9429148178980283/0.5357218661756079/0.996248185924385 $$$0.09602617259234249/0.3105923302526968/0.4501731050725183/-0.0037518140756149457/0.36466924172340676/0.6433069794498572 $$$0.7160108666365971/0.28909166323992747/0.7744231614198485/0.2895815067899131/0.614669236708289/0.5550717184684292 $$$0.16036347137189996/0.329955924239723/0.7978304539000569/0.5029148365997362/0.996248185924385/0.17271875833342532,Normal
$$$0.09977798666795744/0.3143441443283117/0.4539249191481332/0.0/0.3684210557990217/0.6470587935254721 $$$0.719762680712212/0.2928434773155424/0.7781749754954634/0.29333332086552805/0.618421050783904/0.5588235325440442 $$$0.1641152854475149/0.3337077383153379/0.8015822679756719/0.5066666506753512/1.0/0.17647057240904027 $$$0.2764418114813576/0.29434158548227785/0.5524584908000971/0.5466666563671754/0.9736842131658514/0.29411766552278634,Normal
$$$0.09496947417287986/0.3095356318332341/0.44911640665305563/-0.004808512495077575/0.3636125433039441/0.6422502810303946 $$$0.7149541682171345/0.2880349648204648/0.7733664630003859/0.28852480837045047/0.6136125382888264/0.5540150200489666 $$$0.15930677295243734/0.3288992258202603/0.7967737554805944/0.5018581381802737/0.9951914875049225/0.1716620599139627 $$$0.27163329898628/0.28953307298720027/0.5476499783050196/0.5418581438720979/0.9688757006707739/0.28930915302770877,Normal
$$$0.719762680712212/0.2928434773155424/0.7781749754954634/0.29333332086552805/0.618421050783904/0.5588235325440442 $$$0.1641152854475149/0.3337077383153379/0.8015822679756719/0.5066666506753512/1.0/0.17647057240904027 $$$0.2764418114813576/0.29434158548227785/0.5524584908000971/0.5466666563671754/0.9736842131658514/0.29411766552278634 $$$0.40572264906802213/0.3706223227838902/0.7693118462180895/0.5333333283360473/0.5394736802512229/0.3823529293067802,Normal
$$$0.7248561157348491/0.2979369123381795/0.7832684105181005/0.29842675588816514/0.623514485806541/0.5639169675666812 $$$0.169208720470152/0.338801173337975/0.8066757029983089/0.5117600856979883/1.005093435022637/0.18156400743167736 $$$0.2815352465039947/0.29943502050491494/0.5575519258227342/0.5517600913898124/0.9787776481884884/0.29921110054542344 $$$0.41081608409065923/0.3757157578065273/0.7744052812407265/0.5384267633586843/0.5445671152738599/0.3874463643294173,Normal
$$$0.1641152854475149/0.3337077383153379/0.8015822679756719/0.5066666506753512/1.0/0.17647057240904027 $$$0.2764418114813576/0.29434158548227785/0.5524584908000971/0.5466666563671754/0.9736842131658514/0.29411766552278634 $$$0.40572264906802213/0.3706223227838902/0.7693118462180895/0.5333333283360473/0.5394736802512229/0.3823529293067802 $$$0.25730411278332205/0.2601500819237653/0.7161090464983411/0.5999999888196311/0.8026315887136503/0.0,Slow
$$$0.16724535802098153/0.3368378108888045/0.8047123405491385/0.5097967232488179/1.0031300725734666/0.17960064498250689 $$$0.2795718840548242/0.29747165805574444/0.5555885633735638/0.549796728940642/0.9768142857393181/0.29724773809625293 $$$0.4088527216414887/0.37375239535735677/0.7724419187915561/0.5364634009095139/0.5426037528246895/0.3854830018802468 $$$0.26043418535678864/0.2632801544972319/0.7192391190718077/0.6031300613930978/0.8057616612871169/0.0031300725734666173,Slow
$$$0.2764418114813576/0.29434158548227785/0.5524584908000971/0.5466666563671754/0.9736842131658514/0.29411766552278634 $$$0.40572264906802213/0.3706223227838902/0.7693118462180895/0.5333333283360473/0.5394736802512229/0.3823529293067802 $$$0.25730411278332205/0.2601500819237653/0.7161090464983411/0.5999999888196311/0.8026315887136503/0.0 $$$0.0/0.0/0.6383396844200069/0.37333333224917636/0.5263157968643839/0.5588235325440442,Normal
$$$0.27818034258658186/0.2960801165875021/0.5541970219053214/0.5484051874723996/0.9754227442710757/0.2958561966280106 $$$0.4074611801732464/0.37236085388911444/0.7710503773233137/0.5350718594412716/0.5412122113564471/0.3840914604120045 $$$0.2590426438885463/0.2618886130289896/0.7178475776035653/0.6017385199248554/0.8043701198188745/0.0017385311052242683 $$$0.0017385311052242683/0.0017385311052242683/0.6400782155252311/0.3750718633544006/0.5280543279696082/0.5605620636492684,Normal
$$$0.40572264906802213/0.3706223227838902/0.7693118462180895/0.5333333283360473/0.5394736802512229/0.3823529293067802 $$$0.25730411278332205/0.2601500819237653/0.7161090464983411/0.5999999888196311/0.8026315887136503/0.0 $$$0.0/0.0/0.6383396844200069/0.37333333224917636/0.5263157968643839/0.5588235325440442 $$$0.431390131922442/0.06853285366116955/0.0/0.8533333192392926/0.5263157968643839/0.4411764758636533,Normal
$$$0.3969076130523829/0.36180728676825097/0.7604968102024503/0.5245182923204081/0.5306586442355837/0.373537893291141 $$$0.24848907676768286/0.2513350459081261/0.7072940104827019/0.591184952803992/0.7938165526980111/-0.008815036015639195 $$$-0.008815036015639195/-0.008815036015639195/0.6295246484043677/0.36451829623353715/0.5175007608487447/0.550008496528405 $$$0.4225750959068028/0.05971781764553036/-0.008815036015639195/0.8445182832236534/0.5175007608487447/0.43236143984801406,Normal
$$$0.25730411278332205/0.2601500819237653/0.7161090464983411/0.5999999888196311/0.8026315887136503/0.0 $$$0.0/0.0/0.6383396844200069/0.37333333224917636/0.5263157968643839/0.5588235325440442 $$$0.431390131922442/0.06853285366116955/0.0/0.8533333192392926/0.5263157968643839/0.4411764758636533 $$$0.39837922697992656/1.0/0.29084045755779314/1.0/0.02631580689461928/0.02941173964764708,Aggressive
$$$0.24788368089471222/0.2507296500351555/0.7066886146097312/0.5905795569310213/0.7932111568250404/-0.009420431888609821 $$$-0.009420431888609821/-0.009420431888609821/0.628919252531397/0.36391290036056656/0.516895364975774/0.5494031006554343 $$$0.4219697000338322/0.05911242177255974/-0.009420431888609821/0.8439128873506827/0.516895364975774/0.43175604397504347 $$$0.38895879509131676/0.9905795681113901/0.28142002566918334/0.9905795681113901/0.016895375006009457/0.01999130775903726,Aggressive
$$$0.0/0.0/0.6383396844200069/0.37333333224917636/0.5263157968643839/0.5588235325440442 $$$0.431390131922442/0.06853285366116955/0.0/0.8533333192392926/0.5263157968643839/0.4411764758636533 $$$0.39837922697992656/1.0/0.29084045755779314/1.0/0.02631580689461928/0.02941173964764708 $$$0.6683098270131882/0.477284363974441/0.8459437784685058/0.6533333212720869/0.7499999874622059/0.14705883276139317,Aggressive
$$$0.006526146165776332/0.006526146165776332/0.6448658305857832/0.3798594784149527/0.5328419430301602/0.5653496787098204 $$$0.43791627808821837/0.07505899982694589/0.006526146165776332/0.8598594654050689/0.5328419430301602/0.4477026220294296 $$$0.4049053731457029/1.0065261461657764/0.2973666037235695/1.0065261461657764/0.03284195306039561/0.035937885813423415 $$$0.6748359731789645/0.48381051014021736/0.8524699246342821/0.6598594674378632/0.7565261336279822/0.1535849789271695,Aggressive
$$$0.431390131922442/0.06853285366116955/0.0/0.8533333192392926/0.5263157968643839/0.4411764758636533 $$$0.39837922697992656/1.0/0.29084045755779314/1.0/0.02631580689461928/0.02941173964764708 $$$0.6683098270131882/0.477284363974441/0.8459437784685058/0.6533333212720869/0.7499999874622059/0.14705883276139317 $$$0.7725940349954539/0.1845664511618293/0.9519597514078096/0.3333333265573522/0.8289473655175634/0.23529409654538702,Aggressive
$$$0.4297563310220709/0.06689905276079845/-0.0016338009003711053/0.8516995183389214/0.5246819959640128/0.43954267496328214 $$$0.39674542607955543/0.9983661990996289/0.289206656657422/0.9983661990996289/0.024682005994248173/0.027777938747275976 $$$0.6666760261128171/0.4756505630740699/0.8443099775681346/0.6516995203717157/0.7483661865618347/0.14542503186102207 $$$0.7709602340950827/0.1829326502614582/0.9503259505074385/0.3316995256569811/0.8273135646171923/0.23366029564501592,Aggressive
$$$0.39837922697992656/1.0/0.29084045755779314/1.0/0.02631580689461928/0.02941173964764708 $$$0.6683098270131882/0.477284363974441/0.8459437784685058/0.6533333212720869/0.7499999874622059/0.14705883276139317 $$$0.7725940349954539/0.1845664511618293/0.9519597514078096/0.3333333265573522/0.8289473655175634/0.23529409654538702 $$$0.4441549004114773/0.11477543765318962/0.84004565444148/0.43999999146226376/0.9078947360502446/0.4411764758636533,Aggressive
$$$0.4063769990677175/1.007997772087791/0.2988382296455841/1.007997772087791/0.03431357898241024/0.03740951173543804 $$$0.6763075991009792/0.485282136062232/0.8539415505562967/0.6613310933598778/0.7579977595499968/0.15505660484918413 $$$0.7805918070832448/0.19256422324962025/0.9599575234956006/0.34133109864514316/0.8369451376053544/0.24329186863317798 $$$0.45215267249926827/0.12277320974098058/0.848043426529271/0.4479977635500547/0.9158925081380356/0.4491742479514442,Aggressive
$$$0.6683098270131882/0.477284363974441/0.8459437784685058/0.6533333212720869/0.7499999874622059/0.14705883276139317 $$$0.7725940349954539/0.1845664511618293/0.9519597514078096/0.3333333265573522/0.8289473655175634/0.23529409654538702 $$$0.4441549004114773/0.11477543765318962/0.84004565444148/0.43999999146226376/0.9078947360502446/0.4411764758636533 $$$0.8373727669671911/0.07303343136743672/0.7875609555808317/0.5200000003049191/0.9342105228843932/0.529411778883568,Normal
$$$0.677756948824664/0.4867314857859168/0.8553909002799815/0.6627804430835627/0.7594471092736816/0.15650595457286895 $$$0.7820411568069296/0.19401357297330507/0.9614068732192854/0.342780448368828/0.8383944873290392/0.2447412183568628 $$$0.4536020222229531/0.12422255946466539/0.8494927762529558/0.44944711327373954/0.9173418578617204/0.45062359767512905 $$$0.8468198887786669/0.08248055317891248/0.7970080773923075/0.5294471221163949/0.943657644695869/0.5388589006950438,Normal
$$$0.7725940349954539/0.1845664511618293/0.9519597514078096/0.3333333265573522/0.8289473655175634/0.23529409654538702 $$$0.4441549004114773/0.11477543765318962/0.84004565444148/0.43999999146226376/0.9078947360502446/0.4411764758636533 $$$0.8373727669671911/0.07303343136743672/0.7875609555808317/0.5200000003049191/0.9342105228843932/0.529411778883568 $$$0.30872100282020903/0.21428282642580945/0.5689582121210532/0.6399999894294695/0.8289473655175634/0.4411764758636533,Slow
